Id,SalePrice
1716,162639.4705
1717,177735.7021
1718,160525.383
1719,223495.165
1720,209912.8148
1721,167911.0531
1722,151344.6847
1723,144221.0932
1724,172968.0821
1725,188252.6351
1726,196702.5531
1727,139025.8003
1728,172747.2624
1729,182401.0049
1730,187777.2657
1731,128101.0527
1732,117945.6572
1733,166469.6233
1734,113143.6619
1735,122416.5925
1736,107959.0649
1737,294691.5376
1738,244608.362
1739,412992.5247
1740,190860.7113
1741,153806.5313
1742,208546.4243
1743,209910.6676
1744,296000.5576
1745,210511.3487
1746,258903.764
1747,216356.4409
1748,266766.4028
1749,151442.7441
1750,127784.1696
1751,280319.9006
1752,107663.1354
1753,138887.1368
1754,211673.9968
1755,162814.801
1756,136985.9463
1757,92102.05009
1758,145612.4596
1759,162357.992
1760,177983.1742
1761,197011.9227
1762,180834.4283
1763,182282.5715
1764,125402.9128
1765,147319.4791
1766,202154.96
1767,195819.8346
1768,110027.1662
1769,172953.5016
1770,213050.3723
1771,101862.5127
1772,144710.0287
1773,117627.5278
1774,127714.2798
1775,113996.5758
1776,119640.5981
1777,72076.06547
1778,146852.5995
1779,197442.2052
1780,181607.4494
1781,186729.5505
1782,116547.4065
1783,138433.2436
1784,114594.5074
1785,93313.30782
1786,149558.2342
1787,209899.8172
1788,49830.6475
1789,64384.8144
1790,42889.57086
1791,223271.0228
1792,182622.1612
1793,198955.9648
1794,188851.7005
1795,114480.5169
1796,149010.9074
1797,219240.2164
1798,137486.7351
1799,102428.4056
1800,108999.0006
1801,144040.4901
1802,157057.798
1803,197856.4441
1804,208324.1761
1805,112322.8348
1806,148867.1525
1807,177247.0847
1808,149196.6236
1809,172159.2927
1810,267188.8648
1811,205640.9689
1812,151330.7689
1813,116068.2413
1814,77524.92105
1815,20170.48774
1816,129982.5504
1817,121381.0865
1818,192465.4275
1819,148792.2559
1820,118209.9005
1821,149644.6625
1822,148415.1278
1823,39982.85603
1824,121832.0984
1825,144063.6412
1826,87161.39402
1827,111552.1692
1828,131001.6295
1829,115255.1324
1830,178912.4423
1831,192515.5656
1832,107591.0772
1833,161124.0223
1834,161023.1318
1835,151250.0236
1836,146293.6617
1837,132413.9008
1838,160130.7845
1839,189247.8445
1840,123491.0251
1841,96901.73738
1842,145000.2636
1843,132656.7352
1844,131406.5867
1845,174500.0763
1846,149219.2619
1847,161698.416
1848,35312.88441
1849,169004.783
1850,219732.0986
1851,159773.2252
1852,123657.0497
1853,109026.8632
1854,158973.4757
1855,149248.4476
1856,227942.2565
1857,194572.6372
1858,140255.1588
1859,113012.3505
1860,137032.9488
1861,146291.356
1862,295042.7667
1863,271462.752
1864,301361.96
1865,232955.7163
1866,233241.8758
1867,197722.0004
1868,243749.3446
1869,247157.8168
1870,221247.7854
1871,200636.2181
1872,192517.3311
1873,315992.8326
1874,128397.0466
1875,193065.9742
1876,229165.9386
1877,173367.4225
1878,196411.3251
1879,99184.34484
1880,131612.0157
1881,230825.8201
1882,252258.6851
1883,225324.2723
1884,265688.4115
1885,218729.3211
1886,213093.8232
1887,217796.7228
1888,238303.1712
1889,216550.988
1890,138768.0167
1891,98977.01366
1892,31993.40726
1893,118585.9333
1894,103743.8619
1895,161124.2383
1896,146171.5597
1897,107782.8795
1898,162125.6472
1899,169825.3643
1900,144805.6172
1901,289874.1499
1902,156569.7617
1903,225662.8579
1904,147914.2274
1905,180501.0546
1906,178561.5653
1907,210799.0251
1908,121076.664
1909,115928.6382
1910,136131.4418
1911,229151.1328
1912,363326.4739
1913,189231.555
1914,82296.82838
1915,219531.8593
1916,74566.26004
1917,227616.9423
1918,162747.2204
1919,172315.7937
1920,152318.2033
1921,291297.6674
1922,209851.5983
1923,252630.5074
1924,226169.3837
1925,268685.736
1926,273424.0512
1927,121327.2406
1928,137739.9488
1929,183332.2792
1930,122900.7295
1931,176647.5845
1932,98302.60723
1933,163273.5458
1934,272459.5861
1935,237619.5106
1936,199402.533
1937,232989.6707
1938,247804.5721
1939,236298.6075
1940,164331.144
1941,264584.0921
1942,274793.0374
1943,169194.5739
1944,265383.491
1945,261526.1022
1946,173756.8005
1947,236476.4232
1948,197871.0525
1949,220554.6576
1950,176300.8003
1951,218498.5069
1952,197530.9964
1953,156410.9261
1954,237985.1415
1955,136852.2203
1956,297271.9755
1957,245140.2818
1958,280458.741
1959,170454.5462
1960,115878.8851
1961,77374.03419
1962,130380.5946
1963,124385.0025
1964,145113.6358
1965,134548.9403
1966,123382.3685
1967,216144.3724
1968,327498.265
1969,248180.7378
1970,317641.2473
1971,347835.113
1972,347871.5877
1973,246674.6953
1974,263387.7889
1975,343096.9845
1976,342691.9039
1977,287899.7011
1978,344166.5602
1979,244783.8795
1980,195602.9478
1981,227714.6619
1982,183356.4149
1983,177993.0311
1984,99194.50916
1985,236442.5923
1986,230201.7692
1987,187129.1398
1988,294064.3465
1989,210563.6179
1990,280421.4615
1991,201030.1334
1992,203517.3122
1993,185825.8842
1994,282051.9909
1995,193583.0899
1996,249365.7207
1997,270867.6455
1998,245245.4729
1999,263731.8329
2000,311445.3105
2001,321647.5862
2002,247068.485
2003,249104.015
2004,246911.7126
2005,199816.3583
2006,180742.3659
2007,203670.0399
2008,191975.5882
2009,190009.1852
2010,228151.7312
2011,157789.7449
2012,170279.5689
2013,252089.9819
2014,175728.1492
2015,246839.3073
2016,196984.3488
2017,213149.2002
2018,112175.6438
2019,118897.0366
2020,92817.91493
2021,108009.3414
2022,197496.0257
2023,152886.5551
2024,262767.1384
2025,366676.9951
2026,142659.7376
2027,207873.3211
2028,241472.8468
2029,176926.2622
2030,240590.3297
2031,219185.8529
2032,201456.7899
2033,231939.0956
2034,170131.3608
2035,224925.797
2036,174226.0064
2037,180348.3143
2038,289656.2043
2039,174549.3344
2040,308535.1089
2041,261166.8332
2042,347913.1132
2043,152308.7492
2044,188649.5304
2045,198784.5622
2046,175660.7436
2047,163609.8356
2048,137612.7798
2049,127910.6332
2050,192048.0419
2051,126347.6133
2052,211616.2196
2053,148793.7022
2054,93369.26878
2055,167398.3626
2056,243923.3861
2057,88929.23277
2058,239175.4837
2059,143802.6134
2060,150821.9486
2061,226397.4456
2062,87106.28582
2063,104116.5489
2064,119113.3299
2065,132475.9389
2066,167721.8009
2067,182818.8569
2068,109946.3926
2069,130038.5217
2070,113924.4217
2071,82813.12735
2072,125203.3446
2073,130123.8129
2074,182039.711
2075,146401.2027
2076,122990.1538
2077,122112.3438
2078,124339.3305
2079,270630.6237
2080,137290.1437
2081,122880.3816
2082,96119.0417
2083,160588.1048
2084,100670.6988
2085,92971.47654
2086,160196.9931
2087,148707.2701
2088,136060.63
2089,56546.53152
2090,201691.349
2091,72434.16123
2092,202503.3065
2093,155197.5351
2094,141541.8478
2095,156569.1483
2096,71386.17192
2097,124396.4835
2098,149262.2205
2099,21387.61095
2100,109557.1925
2101,205905.0452
2102,182680.2599
2103,113465.2695
2104,155488.4802
2105,250750.5007
2106,59131.47932
2107,236601.1728
2108,123700.2065
2109,94608.44554
2110,131928.3318
2111,205911.0444
2112,119865.9346
2113,125609.2847
2114,134701.8957
2115,250047.9195
2116,81789.97129
2117,172975.8117
2118,145628.4734
2119,94424.95607
2120,141933.5364
2121,83544.07408
2122,182817.5533
2123,121211.3855
2124,199805.6007
2125,214523.9391
2126,142012.8924
2127,141410.4871
2128,184268.6328
2129,110804.8721
2130,188596.6684
2131,161432.4213
2132,108666.1035
2133,160644.7897
2134,174515.1555
2135,113266.5876
2136,42430.35988
2137,104740.5433
2138,123715.2006
2139,231988.7611
2140,138580.276
2141,143434.1375
2142,95886.09074
2143,158127.8221
2144,118559.9434
2145,189192.7948
2146,206483.2184
2147,172531.5556
2148,140775.5261
2149,217740.3144
2150,259223.9593
2151,145833.3334
2152,329922.2588
2153,208117.6517
2154,96805.23865
2155,158680.1654
2156,304275.7696
2157,223048.0791
2158,253265.4606
2159,223055.46
2160,211880.6092
2161,250174.8569
2162,289790.5541
2163,359278.3569
2164,180415.473
2165,217385.7844
2166,138421.8214
2167,203959.8232
2168,251060.6491
2169,204765.0028
2170,216828.3105
2171,154875.4018
2172,123814.4856
2173,245021.1
2174,284912.3863
2175,230187.1194
2176,230808.4539
2177,212806.0288
2178,228384.0675
2179,179278.4792
2180,190182.8006
2181,275462.9293
2182,199441.4913
2183,185897.3359
2184,123918.7461
2185,171869.9794
2186,153103.2073
2187,178099.6839
2188,196630.1081
2189,373203.2978
2190,70139.98609
2191,139049.3618
2192,97708.90039
2193,132861.2239
2194,133556.9179
2195,100126.4497
2196,88569.95964
2197,137644.0112
2198,185028.0196
2199,197625.3184
2200,156061.1908
2201,123265.9362
2202,197434.7856
2203,162160.745
2204,184537.7645
2205,187335.0187
2206,169631.0103
2207,203311.4644
2208,250037.6762
2209,279845.7436
2210,108132.0901
2211,106771.1744
2212,121398.3213
2213,138756.4939
2214,209239.9135
2215,114661.376
2216,164210.3009
2217,52653.994
2218,105832.1651
2219,82298.94828
2220,130079.8836
2221,225068.8296
2222,200846.8114
2223,251115.5304
2224,274683.799
2225,186846.799
2226,222267.5481
2227,161419.5203
2228,197502.3323
2229,260230.1725
2230,298965.0585
2231,227445.4704
2232,184763.2063
2233,162220.7654
2234,201904.0954
2235,264772.3788
2236,217983.338
2237,274028.5836
2238,162150.4172
2239,138720.9439
2240,162115.2252
2241,124273.782
2242,109899.682
2243,170748.4082
2244,124985.3047
2245,88031.17301
2246,125828.8215
2247,133432.3434
2248,125061.815
2249,116757.7236
2250,110094.0737
2251,176331.4457
2252,189623.2366
2253,233421.1588
2254,252582.7517
2255,193434.7244
2256,179244.9347
2257,239624.4
2258,159237.1091
2259,300946.8081
2260,137567.5046
2261,167563.6423
2262,184305.0577
2263,289713.0706
2264,439783.1202
2265,163890.2404
2266,266325.5686
2267,290975.9128
2268,276969.8209
2269,157643.1215
2270,191226.637
2271,209021.9659
2272,223350.1879
2273,147932.3437
2274,176181.1361
2275,142123.648
2276,210776.3928
2277,202496.8329
2278,180305.5373
2279,115453.3054
2280,178845.3794
2281,168801.2941
2282,188565.2546
2283,112657.6998
2284,108401.3455
2285,197161.8637
2286,121477.41
2287,249313.4833
2288,242436.0318
2289,243607.7976
2290,292475.1184
2291,301095.1799
2292,289019.6291
2293,305007.6324
2294,318171.9234
2295,303625.5228
2296,266426.373
2297,260751.672
2298,222110.8273
2299,330368.4751
2300,267417.4503
2301,221574.3423
2302,178600.4358
2303,222980.6762
2304,244862.631
2305,139345.3841
2306,167944.6285
2307,169859.3799
2308,227902.1341
2309,200895.0202
2310,208208.9375
2311,180389.0925
2312,197340.5972
2313,188121.3558
2314,197674.8348
2315,195825.9868
2316,213335.6212
2317,186383.4128
2318,161688.1687
2319,182658.0598
2320,149652.0097
2321,209351.8959
2322,217614.8483
2323,194415.2059
2324,204123.4132
2325,250024.6273
2326,195846.8085
2327,272981.1822
2328,225468.6709
2329,149157.9567
2330,204777.8931
2331,284981.9875
2332,324727.8414
2333,288965.5147
2334,262057.2172
2335,235830.9186
2336,305065.5381
2337,209405.2901
2338,263248.8541
2339,227565.1621
2340,296271.9421
2341,203414.2618
2342,217513.482
2343,182019.2556
2344,198651.7588
2345,230477.5091
2346,205072.1844
2347,192413.1281
2348,214758.6456
2349,194160.2165
2350,243858.3832
2351,206522.4551
2352,212687.2765
2353,265946.5912
2354,154832.4649
2355,153974.4013
2356,124764.0831
2357,184257.8188
2358,183792.4311
2359,288736.5411
2360,109367.4545
2361,133556.536
2362,292403.5351
2363,114177.7631
2364,214595.8243
2365,194874.5672
2366,172200.3325
2367,231313.5216
2368,180206.0337
2369,207365.8646
2370,155272.2843
2371,141969.9186
2372,204350.5441
2373,267298.5225
2374,306516.1485
2375,218730.7715
2376,233615.1481
2377,283547.2832
2378,147343.6666
2379,235329.116
2380,190262.8497
2381,160422.3807
2382,200808.0498
2383,233292.6555
2384,247916.2982
2385,149737.179
2386,130524.0151
2387,178150.0099
2388,66950.27502
2389,153140.9819
2390,126070.8465
2391,163420.6695
2392,123497.1271
2393,239135.9726
2394,142475.2418
2395,243206.742
2396,175428.427
2397,227929.9419
2398,141751.5603
2399,61173.63474
2400,45308.21942
2401,132918.1764
2402,119209.1656
2403,129452.5753
2404,152257.0541
2405,168854.0698
2406,127115.0676
2407,111596.2856
2408,168915.6873
2409,122950.4248
2410,190297.5488
2411,115623.4505
2412,166025.6431
2413,136296.2004
2414,144050.9862
2415,125289.1928
2416,151664.3197
2417,108659.6077
2418,132739.7647
2419,140144.5962
2420,102302.6548
2421,173729.0257
2422,90822.08628
2423,128867.8239
2424,184574.8669
2425,281474.8342
2426,138394.3839
2427,170026.4852
2428,209779.1848
2429,85537.54358
2430,147260.7399
2431,98129.88066
2432,143137.8639
2433,133370.6783
2434,178207.3935
2435,122869.7068
2436,95180.42797
2437,105866.4699
2438,133719.6839
2439,104726.621
2440,132283.3298
2441,155671.1339
2442,157018.4859
2443,162492.9567
2444,136819.6786
2445,89551.79919
2446,172392.3601
2447,188450.5514
2448,295399.0588
2449,97962.12085
2450,197855.585
2451,186931.2018
2452,209731.3187
2453,105925.8809
2454,165510.6568
2455,248065.7578
2456,134299.542
2457,148599.4199
2458,148970.8205
2459,113797.9571
2460,174550.193
2461,114808.2994
2462,143313.6363
2463,162983.2243
2464,210038.8642
2465,156854.7
2466,120072.8884
2467,131850.1403
2468,72721.5946
2469,120136.591
2470,209808.043
2471,238841.1653
2472,214608.0536
2473,122559.7675
2474,106618.8088
2475,257999.5136
2476,100603.9873
2477,127854.5548
2478,199318.5637
2479,90807.34007
2480,142130.2274
2481,121410.6449
2482,141906.591
2483,90019.38913
2484,120514.7674
2485,102663.565
2486,153002.2074
2487,227388.8338
2488,239180.1225
2489,133353.6937
2490,116634.6932
2491,112506.6901
2492,166886.0328
2493,199622.0511
2494,192733.4099
2495,137876.0578
2496,237162.6999
2497,220508.2991
2498,96397.10691
2499,65319.31776
2500,127155.7924
2501,140777.3918
2502,115511.4676
2503,147821.6993
2504,233512.309
2505,298616.5623
2506,218805.0151
2507,320942.528
2508,242865.6062
2509,187469.195
2510,201876.64
2511,198919.1397
2512,250888.4659
2513,205380.1858
2514,275888.9059
2515,129124.5377
2516,167003.2501
2517,183101.8626
2518,194124.9395
2519,316118.0363
2520,249053.6932
2521,263239.1068
2522,207920.4895
2523,102347.9164
2524,112860.5093
2525,150993.4664
2526,133754.1848
2527,96242.16155
2528,106893.1777
2529,81070.78396
2530,115399.946
2531,230227.2272
2532,208410.5126
2533,191103.5649
2534,175958.7484
2535,294095.1279
2536,246059.4997
2537,201391.4504
2538,196151.5212
2539,169803.9467
2540,183918.4501
2541,196938.0718
2542,169482.6392
2543,138596.1344
2544,121711.7558
2545,135375.2465
2546,171430.3466
2547,118776.5889
2548,204540.3413
2549,117908.9729
2550,526380.748
2551,150037.4744
2552,107160.1713
2553,60268.69
2554,93911.96241
2555,134030.5825
2556,106513.0453
2557,72272.17452
2558,244296.9609
2559,118537.7444
2560,159947.2868
2561,143377.0482
2562,162384.9349
2563,166023.28
2564,216700.1724
2565,141640.5033
2566,194071.4066
2567,127551.3435
2568,189566.0365
2569,173668.1863
2570,200921.9808
2571,149542.7766
2572,136302.9471
2573,218633.9461
2574,304926.5254
2575,142644.5933
2576,247362.0964
2577,183997.1365
2578,84907.86319
2579,62608.95448
2580,138370.2469
2581,106125.6214
2582,164569.6652
2583,205321.5889
2584,174661.1164
2585,164176.1797
2586,208831.7997
2587,196599.8153
2588,140993.5042
2589,130152.2415
2590,206668.1448
2591,238014.6114
2592,205180.6838
2593,195356.6173
2594,177401.5771
2595,184163.4261
2596,254915.9273
2597,157266.1812
2598,242391.4485
2599,282206.0741
2600,232707.9558
2601,134211.4897
2602,73218.70984
2603,105477.0557
2604,104368.0557
2605,78078.56855
2606,122476.215
2607,207150.7821
2608,212434.4511
2609,168282.7824
2610,95744.5229
2611,155015.5957
2612,139964.2829
2613,159981.4079
2614,120546.0742
2615,136660.8995
2616,192219.0593
2617,181060.195
2618,245797.5187
2619,248188.631
2620,173128.7146
2621,189420.5444
2622,250243.0795
2623,253968.9195
2624,278303.7734
2625,292476.5388
2626,247314.8391
2627,184414.6649
2628,324813.0928
2629,355556.2444
2630,363431.8198
2631,325583.912
2632,343664.2188
2633,222885.9286
2634,260065.493
2635,150338.5805
2636,277256.2901
2637,170658.62
2638,223199.488
2639,216632.2779
2640,133294.9091
2641,78105.63654
2642,255254.6366
2643,165848.4389
2644,146456.664
2645,135446.4192
2646,90794.64366
2647,93740.02505
2648,210497.3013
2649,152647.6781
2650,127621.591
2651,188742.9039
2652,289654.9294
2653,217049.4992
2654,192304.6715
2655,252882.1922
2656,265545.5617
2657,266226.3604
2658,233390.2332
2659,297167.5011
2660,275396.0728
2661,250026.7082
2662,249033.0574
2663,250086.8934
2664,239653.9037
2665,247138.9799
2666,251480.344
2667,203219.3725
2668,217228.0328
2669,172148.9496
2670,336977.42
2671,196698.5418
2672,139399.1019
2673,182965.6066
2674,206055.3361
2675,168734.8721
2676,211744.0876
2677,184718.5978
2678,309957.3201
2679,229928.6832
2680,227844.0948
2681,315304.1864
2682,298973.9762
2683,383344.0032
2684,287211.346
2685,294758.025
2686,265937.2639
2687,243098.7481
2688,213491.8497
2689,292380.6551
2690,317843.0988
2691,196635.161
2692,170437.5128
2693,182086.8691
2694,166591.5506
2695,182386.6427
2696,201628.0968
2697,224869.0634
2698,203699.4816
2699,150784.4859
2700,185627.6886
2701,162016.085
2702,159309.9186
2703,154160.2667
2704,272183.0059
2705,144480.6225
2706,108259.2639
2707,147711.0126
2708,125863.9817
2709,56664.846
2710,126666.0625
2711,319729.9878
2712,366005.3921
2713,168133.5385
2714,169646.6857
2715,150146.8647
2716,144828.2675
2717,286965.4635
2718,197095.4375
2719,143548.4658
2720,185635.0146
2721,91249.40766
2722,187218.523
2723,143876.5118
2724,116950.2876
2725,112193.1625
2726,122243.6492
2727,157510.2724
2728,257304.7751
2729,179281.672
2730,122759.5043
2731,142063.3176
2732,131816.1584
2733,179024.0118
2734,165441.5532
2735,144276.1184
2736,134095.6076
2737,105719.4025
2738,132122.6912
2739,144565.7467
2740,118025.6169
2741,161832.8306
2742,190414.7253
2743,161626.6175
2744,157827.4936
2745,128240.993
2746,125310.2476
2747,162638.0214
2748,148560.6196
2749,192860.2633
2750,180926.7216
2751,140290.7855
2752,198390.9663
2753,136916.8734
2754,216238.7426
2755,142251.0594
2756,79719.12762
2757,64664.98222
2758,93682.80481
2759,106817.8431
2760,152541.6462
2761,138931.5961
2762,131694.0199
2763,260748.0743
2764,227040.1866
2765,253327.9237
2766,220904.6347
2767,119235.8909
2768,135777.492
2769,123899.3192
2770,154332.1427
2771,135628.2534
2772,134248.6727
2773,222394.672
2774,206645.844
2775,141985.8739
2776,134450.5872
2777,172486.0115
2778,180906.7735
2779,156903.3239
2780,110283.7428
2781,111713.7142
2782,95342.36213
2783,164451.8651
2784,132497.2271
2785,189206.7649
2786,52401.87197
2787,135394.1118
2788,65583.77379
2789,186443.2193
2790,101282.2204
2791,139332.1189
2792,67331.42246
2793,216324.4663
2794,73668.64139
2795,120015.8702
2796,92438.98542
2797,240464.9573
2798,115776.3876
2799,135844.2593
2800,97378.71216
2801,121631.1378
2802,146505.0707
2803,155819.2643
2804,160777.8022
2805,140111.1028
2806,93520.37629
2807,169927.9726
2808,188619.5076
2809,125488.367
2810,74675.48887
2811,147794.6522
2812,133119.3811
2813,133471.324
2814,203673.802
2815,108565.803
2816,222344.137
2817,155411.3636
2818,130939.2149
2819,187848.8075
2820,200265.7349
2821,102042.866
2822,308541.4143
2823,309947.7857
2824,166874.4259
2825,166794.7858
2826,149171.687
2827,143294.7064
2828,242961.5526
2829,173950.6702
2830,242425.8008
2831,177143.423
2832,216035.7258
2833,217774.9028
2834,337989.1503
2835,219738.3564
2836,251089.44
2837,150238.2105
2838,124713.3665
2839,168254.3377
2840,199191.4018
2841,204609.2498
2842,232886.5867
2843,153005.9813
2844,166352.6828
2845,95153.29458
2846,197429.512
2847,183163.2071
2848,183522.9511
2849,282408.7532
2850,263640.7274
2851,266439.7188
2852,251630.175
2853,246015.1135
2854,133095.874
2855,205117.4016
2856,220755.9905
2857,201555.4103
2858,168712.5949
2859,110193.0286
2860,123603.3451
2861,130833.829
2862,206508.8918
2863,169979.3023
2864,313148.5051
2865,104432.4217
2866,227814.4901
2867,117504.9573
2868,131500.8872
2869,112506.4655
2870,120583.0656
2871,102161.6992
2872,20597.10973
2873,133575.1955
2874,160630.2485
2875,116452.5841
2876,202783.5502
2877,158334.6074
2878,230755.6615
2879,153853.5376
2880,127973.1187
2881,149381.9954
2882,194285.2901
2883,182945.472
2884,195120.6585
2885,201227.5893
2886,256570.2771
2887,159856.4549
2888,109980.562
2889,56808.4543
2890,77168.51184
2891,125563.3185
2892,78205.50233
2893,99041.79058
2894,63755.85317
2895,241069.1053
2896,207731.4986
2897,206222.1043
2898,268429.9773
2899,194873.1661
2900,147759.5403
2901,227020.8849
2902,168540.4577
2903,302255.2504
2904,248016.7707
2905,132736.943
2906,165950.9076
2907,145323.4536
2908,114756.4881
2909,106952.211
2910,69498.03626
2911,79929.04213
2912,206811.0924
2913,68790.08392
2914,99550.32737
2915,141390.4547
2916,84951.75927
2917,156348.897
2918,157359.9485
2919,245393.3285
